airbnb_property_id,rating,days_available,bathrooms,title,bedrooms,accommodates,img_cover,reviews,homeaway_property_id,longitude,m_homeaway_property_id,latitude,adr,property_type,room_type,airbnb_url,active_listing,market
40109887,9,34,2,2 Bedroom apartment Denton Texas.,2,5,https://a0.muscache.com/im/pictures/42eba010-fca5-48a3-b4fc-839feb83ec3c.jpg?aki_policy=x_large,2,,-97.13555,,33.25697,80,Condominium,Entire home/apt,https://www.airbnb.com/rooms/40109887,1,Denton
42981857,9,85,1,Comfy Mother-In-Law Wing with Private Bath,1,2,https://a0.muscache.com/im/pictures/7511b1d7-dea1-46d4-985f-e354eadd4167.jpg?aki_policy=x_large,4,,-97.13634,,33.23061,43.9615,House,Private room,https://www.airbnb.com/rooms/42981857,1,Denton
16426412,10,335,3,"Ranch House Getaway Close To Denton, Tx",4,10,https://a0.muscache.com/im/pictures/6871351b-a810-4bf5-bf25-72fb6a03d5ae.jpg?aki_policy=x_large,97,,-97.164,4090207,33.183,440.968,House,Entire home/apt,https://www.airbnb.com/rooms/16426412,1,Denton
34543250,10,303,2,*Charming Downtown Denton home 4 bedroom/2 bath,4,9,https://a0.muscache.com/im/pictures/5d8f79a8-a8a9-43dc-ae36-75159b49d55a.jpg?aki_policy=x_large,42,,-97.1323,,33.22039,151.571,House,Entire home/apt,https://www.airbnb.com/rooms/34543250,1,Denton
23001350,10,332,1,Bolivar Place (Mahogany) easy walk to TWU/Downtown,1,2,https://a0.muscache.com/im/pictures/a089ee43-3f00-4eb7-895d-843ff67af4e4.jpg?aki_policy=x_large,83,,-97.135,,33.222,51.4253,House,Private room,https://www.airbnb.com/rooms/23001350,1,Denton
15867822,9.7,198,1,Full cozy studio/private bath (C),1,2,https://a0.muscache.com/im/pictures/202fe35c-17dc-4ce9-aaf5-8aa5cefe6d88.jpg?aki_policy=x_large,224,,-97.16195,,33.22203,51.7267,Apartment,Entire home/apt,https://www.airbnb.com/rooms/15867822,1,Denton
36232065,,148,1,SS Professor O''Ryan EXT STAY COTTAGE,0,4,https://a0.muscache.com/im/pictures/b0b33621-5a2c-4f8b-8082-c1660a04dd67.jpg?aki_policy=x_large,0,,-97.05103,,33.24125,293.188,Farm stay,Entire home/apt,https://www.airbnb.com/rooms/36232065,1,Denton
35351176,10,116,1,Martina’s Room in Pablo’s House,1,2,https://a0.muscache.com/im/pictures/85a7565c-e63a-4094-9310-8455bd379ff6.jpg?aki_policy=x_large,4,,-97.10283,,33.22325,59.4773,House,Private room,https://www.airbnb.com/rooms/35351176,1,Denton
24988918,9.9,266,1,Private Downtown Studio,0,4,https://a0.muscache.com/im/pictures/d95a37eb-e3ee-4b34-8f5a-c0b47332f8ed.jpg?aki_policy=x_large,106,,-97.13901,,33.21498,84.1667,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/24988918,1,Denton
32426841,9.8,366,2,4 Bed - 2 Bath with Hot Tub - Country Get Away just outside of DFW,4,12,https://a0.muscache.com/im/pictures/51401bfa-f6bc-4f53-a661-00b35eaa9c9c.jpg?aki_policy=x_large,50,,-97.163,7341188,33.182,369.168,House,Private room,https://www.airbnb.com/rooms/32426841,1,Denton
36883600,,30,1.5,Cozy abode,2,7,https://a0.muscache.com/im/pictures/a9fba646-1ba8-4a38-92a4-0d0c87d83b44.jpg?aki_policy=x_large,0,,-97.1672,,33.23408,88.5833,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/36883600,1,Denton
29980110,,31,1,House near the square,1,1,https://a0.muscache.com/im/pictures/a30afad2-1d74-49d7-abf7-5ed392a94962.jpg?aki_policy=x_large,0,,-97.14424,,33.20411,25,House,Shared room,https://www.airbnb.com/rooms/29980110,1,Denton
37258349,10,202,1,Graystoke Cottage- Old Irish BNB- 5 STAR Reviews,1,3,https://a0.muscache.com/im/pictures/871b685c-bdc1-42ab-9e63-9c702c39a8a9.jpg?aki_policy=x_large,6,,-97.05101,,33.23968,155.742,Farm stay,Entire home/apt,https://www.airbnb.com/rooms/37258349,1,Denton
16812015,9.2,15,1,Cozy room with private bath,1,2,https://a0.muscache.com/im/pictures/2a40084b-368d-414b-b1fa-5f5cca2fe35e.jpg?aki_policy=x_large,10,,-97.12377,,33.24065,45,House,Private room,https://www.airbnb.com/rooms/16812015,0,Denton
43547582,,30,1,Entire apartment,2,3,https://a0.muscache.com/im/pictures/a41aac8d-0c35-44e0-8e9d-59fc100baccb.jpg?aki_policy=x_large,0,,-97.13463,,33.232,30,Apartment,Entire home/apt,https://www.airbnb.com/rooms/43547582,1,Denton
23432061,6,172,1,Room in home quiet area Corinth/Denton TX $675/mon,1,1,https://a0.muscache.com/im/pictures/9ebf96f3-21b5-48c7-b7cf-8069c03d8011.jpg?aki_policy=x_large,2,,-97.04855,,33.13776,83.75,House,Private room,https://www.airbnb.com/rooms/23432061,1,Denton
43588142,10,30,3,The Haven at Hickory Creek,3,7,https://a0.muscache.com/im/pictures/bbc74937-ed40-4f38-932e-26bfcf2a11bf.jpg?aki_policy=x_large,2,,-97.059,,33.117,356.176,House,Entire home/apt,https://www.airbnb.com/rooms/43588142,1,Denton
39470787,9.9,240,2,Casa del árbol de Primavera,3,8,https://a0.muscache.com/im/pictures/bb0fc736-1685-4c45-81a8-01d6b64d9faa.jpg?aki_policy=x_large,26,,-97.10167,,33.2165,174.037,House,Entire home/apt,https://www.airbnb.com/rooms/39470787,1,Denton
